_timestamp,count,pos,neg,neu,avg_score,neg_ratio,pos_ratio
2050-09-25 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2050-10-02 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2050-10-09 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2050-10-16 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2050-10-23 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2050-10-30 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2050-11-06 00:00:00+00:00,7,3,4,0,-0.14285714285714285,0.5714285714285714,0.42857142857142855
2050-11-13 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2050-11-20 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2050-11-27 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2050-12-04 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2050-12-11 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2050-12-18 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2050-12-25 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2051-01-01 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2051-01-08 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2051-01-15 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2051-01-22 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-01-29 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-02-05 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2051-02-12 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-02-19 00:00:00+00:00,7,2,0,5,0.2857142857142857,0.0,0.2857142857142857
2051-02-26 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2051-03-05 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2051-03-12 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2051-03-19 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-03-26 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-04-02 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2051-04-09 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-04-16 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2051-04-23 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2051-04-30 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2051-05-07 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2051-05-14 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-05-21 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2051-05-28 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-06-04 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2051-06-11 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2051-06-18 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2051-06-25 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2051-07-02 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2051-07-09 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2051-07-16 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2051-07-23 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2051-07-30 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-08-06 00:00:00+00:00,7,2,0,5,0.2857142857142857,0.0,0.2857142857142857
2051-08-13 00:00:00+00:00,7,2,4,1,-0.2857142857142857,0.5714285714285714,0.2857142857142857
2051-08-20 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2051-08-27 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2051-09-03 00:00:00+00:00,7,0,0,7,0.0,0.0,0.0
2051-09-10 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2051-09-17 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2051-09-24 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2051-10-01 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-10-08 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2051-10-15 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2051-10-22 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2051-10-29 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2051-11-05 00:00:00+00:00,7,1,4,2,-0.42857142857142855,0.5714285714285714,0.14285714285714285
2051-11-12 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2051-11-19 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-11-26 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2051-12-03 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2051-12-10 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2051-12-17 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2051-12-24 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2051-12-31 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2052-01-07 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2052-01-14 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2052-01-21 00:00:00+00:00,7,0,0,7,0.0,0.0,0.0
2052-01-28 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2052-02-04 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2052-02-11 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2052-02-18 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2052-02-25 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2052-03-03 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2052-03-10 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2052-03-17 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2052-03-24 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2052-03-31 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2052-04-07 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2052-04-14 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2052-04-21 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2052-04-28 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2052-05-05 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2052-05-12 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2052-05-19 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2052-05-26 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2052-06-02 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2052-06-09 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2052-06-16 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2052-06-23 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2052-06-30 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2052-07-07 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2052-07-14 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2052-07-21 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2052-07-28 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2052-08-04 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2052-08-11 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2052-08-18 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2052-08-25 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2052-09-01 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2052-09-08 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2052-09-15 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2052-09-22 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2052-09-29 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2052-10-06 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2052-10-13 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2052-10-20 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2052-10-27 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2052-11-03 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2052-11-10 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2052-11-17 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2052-11-24 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2052-12-01 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2052-12-08 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2052-12-15 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2052-12-22 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2052-12-29 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-01-05 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2053-01-12 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2053-01-19 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2053-01-26 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2053-02-02 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2053-02-09 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2053-02-16 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2053-02-23 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2053-03-02 00:00:00+00:00,7,0,1,6,-0.14285714285714285,0.14285714285714285,0.0
2053-03-09 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2053-03-16 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-03-23 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2053-03-30 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2053-04-06 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2053-04-13 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-04-20 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2053-04-27 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-05-04 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2053-05-11 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-05-18 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2053-05-25 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-06-01 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-06-08 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2053-06-15 00:00:00+00:00,7,1,0,6,0.14285714285714285,0.0,0.14285714285714285
2053-06-22 00:00:00+00:00,7,0,0,7,0.0,0.0,0.0
2053-06-29 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2053-07-06 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-07-13 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2053-07-20 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2053-07-27 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2053-08-03 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2053-08-10 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2053-08-17 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2053-08-24 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-08-31 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2053-09-07 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2053-09-14 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2053-09-21 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2053-09-28 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2053-10-05 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-10-12 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2053-10-19 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2053-10-26 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2053-11-02 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-11-09 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2053-11-16 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2053-11-23 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2053-11-30 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2053-12-07 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-12-14 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2053-12-21 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2053-12-28 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-01-04 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-01-11 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-01-18 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2054-01-25 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-02-01 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-02-08 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2054-02-15 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-02-22 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-03-01 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-03-08 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-03-15 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-03-22 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-03-29 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-04-05 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-04-12 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-04-19 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-04-26 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-05-03 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-05-10 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-05-17 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-05-24 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-05-31 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-06-07 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-06-14 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-06-21 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-06-28 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-07-05 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-07-12 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-07-19 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-07-26 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-08-02 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-08-09 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2054-08-16 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-08-23 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2054-08-30 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-09-06 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-09-13 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2054-09-20 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-09-27 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2054-10-04 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-10-11 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2054-10-18 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2054-10-25 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-11-01 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-11-08 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2054-11-15 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-11-22 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2054-11-29 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2054-12-06 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2054-12-13 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2054-12-20 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2054-12-27 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2055-01-03 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2055-01-10 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2055-01-17 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2055-01-24 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2055-01-31 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2055-02-07 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2055-02-14 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2055-02-21 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2055-02-28 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2055-03-07 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2055-03-14 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2055-03-21 00:00:00+00:00,7,1,0,6,0.14285714285714285,0.0,0.14285714285714285
2055-03-28 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2055-04-04 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2055-04-11 00:00:00+00:00,7,0,2,5,-0.2857142857142857,0.2857142857142857,0.0
2055-04-18 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2055-04-25 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2055-05-02 00:00:00+00:00,7,1,4,2,-0.42857142857142855,0.5714285714285714,0.14285714285714285
2055-05-09 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2055-05-16 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2055-05-23 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2055-05-30 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2055-06-06 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2055-06-13 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2055-06-20 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2055-06-27 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2055-07-04 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2055-07-11 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2055-07-18 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2055-07-25 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2055-08-01 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2055-08-08 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2055-08-15 00:00:00+00:00,7,1,5,1,-0.5714285714285714,0.7142857142857143,0.14285714285714285
2055-08-22 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2055-08-29 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2055-09-05 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2055-09-12 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2055-09-19 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2055-09-26 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2055-10-03 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2055-10-10 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2055-10-17 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2055-10-24 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2055-10-31 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2055-11-07 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2055-11-14 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2055-11-21 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2055-11-28 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2055-12-05 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2055-12-12 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2055-12-19 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2055-12-26 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2056-01-02 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2056-01-09 00:00:00+00:00,7,2,0,5,0.2857142857142857,0.0,0.2857142857142857
2056-01-16 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2056-01-23 00:00:00+00:00,7,0,5,2,-0.7142857142857143,0.7142857142857143,0.0
2056-01-30 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2056-02-06 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2056-02-13 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2056-02-20 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2056-02-27 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2056-03-05 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2056-03-12 00:00:00+00:00,7,2,4,1,-0.2857142857142857,0.5714285714285714,0.2857142857142857
2056-03-19 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2056-03-26 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2056-04-02 00:00:00+00:00,7,0,6,1,-0.8571428571428571,0.8571428571428571,0.0
2056-04-09 00:00:00+00:00,7,2,4,1,-0.2857142857142857,0.5714285714285714,0.2857142857142857
2056-04-16 00:00:00+00:00,7,4,3,0,0.14285714285714285,0.42857142857142855,0.5714285714285714
2056-04-23 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2056-04-30 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2056-05-07 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2056-05-14 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2056-05-21 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2056-05-28 00:00:00+00:00,7,1,2,4,-0.14285714285714285,0.2857142857142857,0.14285714285714285
